,Unnamed: 0,Unnamed: 0.1,년도,월,일,요일,시각,사고등급,사망자수,중상자수,경상자수,부상자수,연령,성별,경력,음주,종별,용도,관련자2,사고형태,기상상태,일광상태,사고유형1,사고유형2,법규위반,도로종류,지점명,위도,경도,자치구,Unnamed: 0.1.1,0,0.1,0.0,grade,class,target
3724,3724,746,2017,6,19,월요일,15,경상사고,0,0,2,0,36,남,1년미만,,승용,사업용,특수,진입회전사고,맑음,주간,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,3.0,5.0,,,30~39,65세 미만 운전자,0
3725,3725,747,2017,7,9,일요일,2,경상사고,0,0,3,0,61,남,15년이상,0.0,승용,비사업용,승용,진입회전사고,비,심야,차대차,측면직각충돌,중앙선침범,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,4.0,6.0,,,60~69,65세 미만 운전자,0
3726,3726,748,2017,8,4,금요일,7,경상사고,0,0,1,0,67,남,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,횡단중,보행자보호의무위반,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,5.0,7.0,,,60~69,65세 이상 고령운전자,1
3727,3727,749,2017,8,17,목요일,11,중상사고,0,1,1,0,44,남,15년미만,,화물,비사업용,화물,기타사고,맑음,주간,차대차,차대차-기타,안전거리미확보,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,6.0,8.0,,,40~49,65세 미만 운전자,0
3728,3728,752,2017,10,31,화요일,14,경상사고,0,0,1,0,69,남,15년이상,,승용,비사업용,화물,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,9.0,11.0,,,60~69,65세 이상 고령운전자,1
3729,3729,753,2017,10,23,월요일,19,경상사고,0,0,1,0,42,남,15년미만,,승합,비사업용,이륜,기타사고,맑음,출퇴근,차대차,차대차-기타,차로위반,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,10.0,12.0,,,40~49,65세 미만 운전자,0
3730,3730,755,2017,12,20,수요일,5,경상사고,0,0,1,0,57,남,10년미만,,승용,사업용,기타,기타사고,맑음,새벽,차대차,차대차-기타,안전거리미확보,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,12.0,14.0,,,50~59,65세 미만 운전자,0
3731,3731,756,2018,2,2,금요일,11,경상사고,0,0,1,0,52,남,15년이상,,화물,사업용,화물,기타사고,맑음,주간,차대차,차대차-기타,안전거리미확보,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,13.0,15.0,,,50~59,65세 미만 운전자,0
3732,3732,758,2018,3,26,월요일,13,부상사고,0,0,0,1,54,남,15년이상,,승용,비사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,교차로운행방법위반,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,15.0,17.0,,,50~59,65세 미만 운전자,0
3733,3733,759,2018,3,9,금요일,15,경상사고,0,0,2,0,62,남,15년이상,,승용,비사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,교차로운행방법위반,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,16.0,18.0,,,60~69,65세 미만 운전자,0
3734,3734,760,2018,5,25,금요일,8,경상사고,0,0,1,0,38,남,2년미만,,승용,비사업용,기타,기타사고,맑음,출퇴근,차대차,차대차-기타,안전거리미확보,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,17.0,19.0,,,30~39,65세 미만 운전자,0
3735,3735,761,2018,6,21,목요일,0,중상사고,0,1,1,0,34,남,데이터오류,0.0,승용,비사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,18.0,20.0,,,30~39,65세 미만 운전자,0
3736,3736,762,2018,6,4,월요일,9,경상사고,0,0,1,0,49,남,15년이상,,화물,사업용,화물,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,19.0,21.0,,,40~49,65세 미만 운전자,0
3737,3737,764,2018,8,9,목요일,19,중상사고,0,1,0,0,63,남,15년이상,,승용,사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,횡단중,안전운전불이행,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,21.0,23.0,,,60~69,65세 미만 운전자,0
3738,3738,765,2018,10,28,일요일,5,경상사고,0,0,1,0,58,남,15년이상,,승용,사업용,승용,일직선사고,비,새벽,차대차,추돌(진행중),안전운전불이행,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,22.0,24.0,,,50~59,65세 미만 운전자,0
3739,3739,768,2018,10,18,목요일,23,경상사고,0,0,2,0,48,남,15년이상,,화물,사업용,화물,기타사고,맑음,심야,차대차,차대차-기타,안전거리미확보,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,25.0,27.0,,,40~49,65세 미만 운전자,0
3740,3740,769,2018,11,19,월요일,5,부상사고,0,0,0,1,61,남,15년이상,,승용,비사업용,화물,기타사고,맑음,새벽,차대차,차대차-기타,안전운전불이행,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,26.0,28.0,,,60~69,65세 미만 운전자,0
3741,3741,770,2018,12,15,토요일,17,경상사고,0,0,1,0,49,남,15년이상,,승합,비사업용,승합,진입회전사고,맑음,주간,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,27.0,29.0,,,40~49,65세 미만 운전자,0
3742,3742,771,2019,2,13,수요일,9,경상사고,0,0,2,0,24,남,5년미만,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,중앙선침범,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,28.0,30.0,,,20~29,65세 미만 운전자,0
3743,3743,772,2019,4,23,화요일,9,경상사고,0,0,1,0,36,여,15년미만,,승용,비사업용,기타,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,29.0,31.0,,,30~39,65세 미만 운전자,0
3744,3744,773,2019,4,1,월요일,11,경상사고,0,0,3,0,23,남,3년미만,,승용,비사업용,화물,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,30.0,32.0,,,20~29,65세 미만 운전자,0
3745,3745,774,2019,4,13,토요일,14,경상사고,0,0,1,0,49,남,15년이상,,승용,비사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,31.0,33.0,,,40~49,65세 미만 운전자,0
3746,3746,775,2019,5,29,수요일,11,경상사고,0,0,1,0,53,남,15년이상,,화물,비사업용,화물,기타사고,기타,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,32.0,34.0,,,50~59,65세 미만 운전자,0
3747,3747,776,2019,5,5,일요일,13,경상사고,0,0,3,0,30,남,15년미만,,승용,비사업용,이륜,기타사고,기타,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,33.0,35.0,,,30~39,65세 미만 운전자,0
3748,3748,777,2019,6,19,수요일,9,경상사고,0,0,2,0,72,남,15년이상,,승용,사업용,기타,기타사고,맑음,주간,차량단독,차량단독-기타,안전운전불이행,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,34.0,36.0,,,70~79,65세 이상 고령운전자,1
3749,3749,778,2019,6,28,금요일,10,부상사고,0,0,0,2,30,남,15년미만,,승용,비사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,차로위반,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,35.0,37.0,,,30~39,65세 미만 운전자,0
3750,3750,779,2019,6,28,금요일,12,경상사고,0,0,4,0,58,남,15년이상,,화물,사업용,화물,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,36.0,38.0,,,50~59,65세 미만 운전자,0
3751,3751,781,2019,11,29,금요일,5,경상사고,0,0,2,0,56,남,15년미만,,화물,사업용,화물,진입회전사고,맑음,새벽,차대차,측면직각충돌,안전거리미확보,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,38.0,40.0,,,50~59,65세 미만 운전자,0
3752,3752,782,2019,11,10,일요일,17,경상사고,0,0,2,0,66,남,15년이상,0.0,화물,비사업용,화물,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,한일유앤아이앞교차로,37.4865032,126.87585,구로구,39.0,41.0,,,60~69,65세 이상 고령운전자,1
3753,3753,783,2017,1,14,토요일,1,경상사고,0,0,1,0,69,남,15년이상,,승용,사업용,이륜,진입회전사고,맑음,심야,차대차,정면충돌,신호위반,특별광역시도,현대,36.1011158,-94.1853938,구로구,0.0,2.0,,,60~69,65세 이상 고령운전자,1
3754,3754,784,2017,1,17,화요일,23,중상사고,0,1,0,0,34,남,15년이상,,승용,사업용,보행자,보행횡단사고,맑음,심야,차대사람,횡단중,안전운전불이행,특별광역시도,현대,36.1011158,-94.1853938,구로구,1.0,3.0,,,30~39,65세 미만 운전자,0
3755,3755,785,2017,3,26,일요일,9,경상사고,0,0,1,0,66,여,15년이상,,승용,비사업용,자전거,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,현대,36.1011158,-94.1853938,구로구,2.0,4.0,,,60~69,65세 이상 고령운전자,1
3756,3756,786,2017,7,19,수요일,9,경상사고,0,0,2,0,63,남,15년이상,,승용,사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,현대,36.1011158,-94.1853938,구로구,3.0,5.0,,,60~69,65세 미만 운전자,0
3757,3757,789,2018,2,14,수요일,4,중상사고,0,1,0,0,35,남,10년미만,,승용,사업용,이륜,일직선사고,맑음,심야,차대차,추돌(진행중),차로위반,특별광역시도,현대,36.1011158,-94.1853938,구로구,6.0,8.0,,,30~39,65세 미만 운전자,0
3758,3758,790,2018,2,1,목요일,7,경상사고,0,0,1,0,54,남,15년이상,,화물,비사업용,자전거,기타사고,맑음,출퇴근,차대차,차대차-기타,불법유턴,특별광역시도,현대,36.1011158,-94.1853938,구로구,7.0,9.0,,,50~59,65세 미만 운전자,0
3759,3759,791,2018,3,17,토요일,14,경상사고,0,0,1,0,27,남,10년미만,,이륜,기타,이륜,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,현대,36.1011158,-94.1853938,구로구,8.0,10.0,,,20~29,65세 미만 운전자,0
3760,3760,792,2018,3,1,목요일,15,중상사고,0,1,1,0,18,남,1년미만,,이륜,기타,이륜,진입회전사고,맑음,주간,차대차,정면충돌,신호위반,특별광역시도,현대,36.1011158,-94.1853938,구로구,9.0,11.0,,,10~19,65세 미만 운전자,0
3761,3761,793,2018,4,26,목요일,21,중상사고,0,1,0,0,42,남,15년이상,,승용,비사업용,이륜,기타사고,맑음,심야,차대차,차대차-기타,안전거리미확보,특별광역시도,현대,36.1011158,-94.1853938,구로구,10.0,12.0,,,40~49,65세 미만 운전자,0
3762,3762,794,2018,5,3,목요일,13,경상사고,0,0,3,0,21,남,3년미만,,승용,비사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,현대,36.1011158,-94.1853938,구로구,11.0,13.0,,,20~29,65세 미만 운전자,0
3763,3763,795,2018,7,13,금요일,19,경상사고,0,0,1,0,55,여,15년이상,,승용,비사업용,이륜,기타사고,맑음,출퇴근,차대차,차대차-기타,안전운전불이행,특별광역시도,현대,36.1011158,-94.1853938,구로구,12.0,14.0,,,50~59,65세 미만 운전자,0
3764,3764,796,2018,8,29,수요일,7,경상사고,0,0,1,0,54,남,4년미만,0.0,승합,비사업용,승합,기타사고,맑음,출퇴근,차대차,차대차-기타,안전운전불이행,특별광역시도,현대,36.1011158,-94.1853938,구로구,13.0,15.0,,,50~59,65세 미만 운전자,0
3765,3765,797,2018,8,13,월요일,20,경상사고,0,0,4,0,55,여,15년이상,,승용,비사업용,승용,기타사고,맑음,출퇴근,차대차,차대차-기타,안전운전불이행,특별광역시도,현대,36.1011158,-94.1853938,구로구,14.0,16.0,,,50~59,65세 미만 운전자,0
3766,3766,798,2018,9,3,월요일,8,경상사고,0,0,1,0,53,여,15년이상,,승용,사업용,승용,진입회전사고,비,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,현대,36.1011158,-94.1853938,구로구,15.0,17.0,,,50~59,65세 미만 운전자,0
3767,3767,799,2018,10,3,수요일,10,경상사고,0,0,1,0,63,남,15년이상,,자전거,기타,자전거,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,현대,36.1011158,-94.1853938,구로구,16.0,18.0,,,60~69,65세 미만 운전자,0
3768,3768,800,2018,10,2,화요일,19,중상사고,0,2,0,0,29,남,15년이상,,승용,비사업용,승용,기타사고,맑음,출퇴근,차대차,차대차-기타,교차로운행방법위반,특별광역시도,현대,36.1011158,-94.1853938,구로구,17.0,19.0,,,20~29,65세 미만 운전자,0
3769,3769,801,2018,12,18,화요일,15,중상사고,0,1,0,0,31,남,15년미만,,승용,비사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,현대,36.1011158,-94.1853938,구로구,18.0,20.0,,,30~39,65세 미만 운전자,0
3770,3770,802,2019,1,19,토요일,7,사망사고,1,0,0,0,63,남,15년이상,,승용,사업용,이륜,기타사고,맑음,출퇴근,차대차,차대차-기타,안전거리미확보,특별광역시도,현대,36.1011158,-94.1853938,구로구,19.0,21.0,,,60~69,65세 미만 운전자,0
3771,3771,803,2019,4,1,월요일,6,중상사고,0,1,0,0,50,남,15년이상,,건설기계,사업용,건설기계,기타사고,기타,새벽,차대차,차대차-기타,안전운전불이행,특별광역시도,현대,36.1011158,-94.1853938,구로구,20.0,22.0,,,50~59,65세 미만 운전자,0
3772,3772,804,2019,4,26,금요일,20,중상사고,0,1,0,0,25,남,15년이상,,승용,사업용,보행자,진입회전사고,맑음,출퇴근,차대사람,횡단중,신호위반,특별광역시도,현대,36.1011158,-94.1853938,구로구,21.0,23.0,,,20~29,65세 미만 운전자,0
3773,3773,805,2019,5,18,토요일,5,경상사고,0,0,2,0,65,여,15년이상,,승용,사업용,승합,진입회전사고,맑음,새벽,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,현대,36.1011158,-94.1853938,구로구,22.0,24.0,,,60~69,65세 이상 고령운전자,1
3774,3774,806,2019,5,11,토요일,18,경상사고,0,0,2,0,40,여,15년미만,,승용,비사업용,이륜,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,신호위반,특별광역시도,현대,36.1011158,-94.1853938,구로구,23.0,25.0,,,40~49,65세 미만 운전자,0
3775,3775,807,2019,6,28,금요일,17,중상사고,0,1,0,0,34,여,10년미만,,승용,비사업용,자전거,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,현대,36.1011158,-94.1853938,구로구,24.0,26.0,,,30~39,65세 미만 운전자,0
3776,3776,808,2019,9,4,수요일,20,경상사고,0,0,1,0,73,남,10년미만,,승용,비사업용,보행자,보행횡단사고,비,출퇴근,차대사람,횡단중,보행자보호의무위반,특별광역시도,현대,36.1011158,-94.1853938,구로구,25.0,27.0,,,70~79,65세 이상 고령운전자,1
3777,3777,809,2019,12,5,목요일,11,중상사고,0,1,0,0,66,남,15년이상,,승용,사업용,자전거,진입회전사고,맑음,주간,차대차,측면직각충돌,불법유턴,특별광역시도,현대,36.1011158,-94.1853938,구로구,26.0,28.0,,,60~69,65세 이상 고령운전자,1
3778,3778,0,2017,2,23,목요일,19,부상사고,0,0,0,1,40,남,15년이상,,승합,사업용,보행자,기타사고,맑음,출퇴근,차대사람,차도통행중,안전운전불이행,특별광역시도,금천구청입구삼거리,37.4518527,126.9020358,금천구,0.0,2.0,,,40~49,65세 미만 운전자,0
3779,3779,1,2017,3,27,월요일,11,경상사고,0,0,1,0,38,여,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,금천구청입구삼거리,37.4518527,126.9020358,금천구,1.0,3.0,,,30~39,65세 미만 운전자,0
3780,3780,3,2017,4,8,토요일,20,경상사고,0,0,1,0,53,남,15년이상,,승합,사업용,승합,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,금천구청입구삼거리,37.4518527,126.9020358,금천구,3.0,5.0,,,50~59,65세 미만 운전자,0
