년도,월,일,요일,시각,사고등급,사망자수,중상자수,경상자수,부상자수,연령,성별,경력,음주,종별,용도,관련자2,사고형태,기상상태,일광상태,사고유형1,사고유형2,법규위반,도로종류,지점명,위도,경도,자치구,
2019,7,24,수요일,9,경상사고,0,0,2,0,69,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,주간,차대차,차대차-기타,신호위반,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,8,26,월요일,12,중상사고,0,1,1,0,22,남,15년이상,,이륜,데이터오류,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,중앙선침범,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,8,31,토요일,14,경상사고,0,0,1,0,71,남,15년이상,,승용,사업용,기타,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,8,31,토요일,22,경상사고,0,0,2,0,40,남,15년이상,,이륜,데이터오류,이륜,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,8,23,금요일,23,경상사고,0,0,1,0,58,남,15년이상,,승용,사업용,이륜,진입회전사고,맑음,심야,차대차,정면충돌,신호위반,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,9,13,금요일,2,경상사고,0,0,1,0,46,남,15년이상,,승합,사업용,보행자,진입회전사고,맑음,심야,차대사람,횡단중,신호위반,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,9,11,수요일,10,경상사고,0,0,4,0,52,남,10년미만,,화물,비사업용,화물,일직선사고,맑음,주간,차대차,추돌(진행중),안전거리미확보,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,10,22,화요일,2,경상사고,0,0,1,0,62,남,15년이상,,승용,사업용,보행자,진입회전사고,맑음,심야,차대사람,보도통행중,신호위반,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,10,1,화요일,10,사망사고,1,0,0,0,43,남,15년이상,,화물,비사업용,보행자,보행횡단사고,맑음,주간,차대사람,횡단중,보행자보호의무위반,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,10,12,토요일,17,부상사고,0,0,0,1,불명,불명,데이터오류,,기타,데이터오류,기타,기타사고,맑음,주간,차대차,차대차-기타,안전거리미확보,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,11,8,금요일,1,경상사고,0,0,1,0,64,남,15년이상,,승용,사업용,보행자,보행횡단사고,맑음,심야,차대사람,횡단중,안전운전불이행,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,11,1,금요일,18,중상사고,0,1,0,0,50,남,15년이상,,승합,사업용,이륜,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,신호위반,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,11,17,일요일,19,중상사고,0,1,0,0,28,남,15년이상,,승용,비사업용,이륜,진입회전사고,비,출퇴근,차대차,측면직각충돌,신호위반,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,12,23,월요일,19,경상사고,0,0,1,0,43,남,15년이상,,이륜,데이터오류,이륜,진입회전사고,맑음,출퇴근,차대차,차대차-기타,신호위반,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2017,2,26,일요일,18,중상사고,0,3,1,0,27,여,15년이상,,승용,비사업용,승용,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2017,6,9,금요일,12,중상사고,0,1,0,0,67,남,15년이상,,승용,사업용,보행자,기타사고,맑음,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2017,6,13,화요일,17,경상사고,0,0,1,0,33,남,15년미만,,승용,비사업용,승용,주정차사고,맑음,주간,차대차,추돌(주정차중),안전운전불이행,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2017,10,26,목요일,23,경상사고,0,0,1,0,52,남,15년이상,,화물,사업용,이륜,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2018,3,28,수요일,12,경상사고,0,0,1,0,68,남,15년이상,,화물,사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2018,6,28,목요일,14,경상사고,0,0,1,0,43,남,4년미만,,이륜,기타,이륜,진입회전사고,흐림,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2018,12,30,일요일,18,경상사고,0,0,1,0,63,남,15년이상,,승용,사업용,이륜,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전거리미확보,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,8,17,토요일,2,중상사고,0,1,0,0,54,남,15년이상,,승용,사업용,보행자,보행횡단사고,맑음,심야,차대사람,횡단중,안전운전불이행,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,8,12,월요일,8,중상사고,0,1,0,0,50,남,15년이상,,승용,비사업용,보행자,기타사고,비,출퇴근,차대사람,차대사람-기타,안전운전불이행,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2019,10,7,월요일,19,경상사고,0,0,1,0,34,남,15년이상,,승합,비사업용,보행자,기타사고,맑음,출퇴근,차대사람,차대사람-기타,안전운전불이행,특별광역시도,독산사거리,37.4713228,126.8981467,금천구,
2017,4,20,목요일,17,경상사고,0,0,1,0,53,남,15년이상,,승용,비사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,안전거리미확보,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2017,5,31,수요일,22,경상사고,0,0,2,0,44,남,1년미만,,화물,사업용,화물,진입회전사고,기타,심야,차대차,측면직각충돌,안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2017,6,11,일요일,4,경상사고,0,0,3,0,40,남,15년이상,,승용,비사업용,승용,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2017,7,17,월요일,9,중상사고,0,1,0,0,불명,불명,데이터오류,,기타,데이터오류,기타,기타사고,맑음,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2017,9,18,월요일,8,중상사고,0,1,1,0,60,남,15년이상,,승합,사업용,승합,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2017,12,27,수요일,20,경상사고,0,0,1,0,52,남,15년이상,,이륜,기타,이륜,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,중앙선침범,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2018,1,4,목요일,19,경상사고,0,0,1,0,64,남,15년이상,,화물,사업용,화물,기타사고,맑음,출퇴근,차대차,차대차-기타,안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2018,4,30,월요일,18,경상사고,0,0,1,0,62,남,15년이상,,승용,사업용,이륜,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2018,5,5,토요일,21,경상사고,0,0,1,0,50,남,15년이상,0,승용,비사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2018,7,23,월요일,16,경상사고,0,0,1,0,31,남,3년미만,,화물,비사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2018,8,3,금요일,11,경상사고,0,0,2,0,45,여,15년이상,0,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2018,10,5,금요일,7,중상사고,0,2,0,0,62,남,15년이상,,화물,비사업용,화물,기타사고,맑음,출퇴근,차대차,차대차-기타,안전거리미확보,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2018,12,18,화요일,0,경상사고,0,0,3,0,48,남,3년미만,0,승용,비사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2019,1,16,수요일,17,경상사고,0,0,3,1,48,여,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,차로위반,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2019,3,27,수요일,17,경상사고,0,0,1,0,29,남,10년미만,,화물,비사업용,화물,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2019,5,14,화요일,8,경상사고,0,0,1,0,62,남,15년이상,,승용,비사업용,이륜,기타사고,맑음,출퇴근,차대차,차대차-기타,기타,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2019,7,12,금요일,17,경상사고,0,0,1,0,64,남,15년이상,,화물,비사업용,화물,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2019,7,11,목요일,20,경상사고,0,0,1,0,47,여,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2019,8,23,금요일,11,경상사고,0,0,1,0,81,남,15년이상,,화물,비사업용,화물,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2019,8,14,수요일,17,경상사고,0,0,1,0,71,남,15년이상,,승용,사업용,화물,기타사고,흐림,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2019,9,2,월요일,2,중상사고,0,1,0,0,25,여,3년미만,,승용,사업용,이륜,기타사고,맑음,심야,차대차,차대차-기타,안전거리미확보,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2019,10,29,화요일,15,경상사고,0,0,1,0,38,여,15년이상,,승용,비사업용,화물,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2019,10,27,일요일,16,경상사고,0,0,5,0,48,여,15년이상,,승용,비사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2019,11,13,수요일,1,경상사고,0,0,2,0,23,남,10년미만,0,승용,비사업용,화물,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,디지털3단지,37.475859,126.880932,금천구,
2017,1,5,목요일,10,중상사고,0,1,5,0,25,남,15년이상,,승용,비사업용,승합,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2017,5,9,화요일,22,경상사고,0,0,1,0,67,남,15년이상,,승용,사업용,이륜,일직선사고,맑음,심야,차대차,차대차-기타,중앙선침범,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2017,9,5,화요일,16,경상사고,0,0,2,0,59,여,15년이상,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2017,11,16,목요일,10,경상사고,0,0,1,0,68,남,15년이상,,화물,비사업용,이륜,기타사고,맑음,주간,차대차,차대차-기타,안전거리미확보,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2017,11,1,수요일,17,경상사고,0,0,2,0,33,남,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2017,11,6,월요일,22,경상사고,0,0,4,0,58,남,15년이상,,승용,사업용,승합,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2018,3,4,일요일,20,경상사고,0,0,4,0,64,여,15년이상,,승용,사업용,승용,진입회전사고,비,출퇴근,차대차,측면직각충돌,신호위반,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2018,5,18,금요일,5,중상사고,0,1,0,0,32,남,15년미만,,승용,비사업용,승용,진입회전사고,비,새벽,차대차,측면직각충돌,안전운전불이행,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2018,5,20,일요일,22,중상사고,0,1,0,0,49,여,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,심야,차대사람,횡단중,안전운전불이행,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2018,7,20,금요일,20,중상사고,0,1,0,0,56,남,10년미만,,승용,사업용,이륜,기타사고,맑음,출퇴근,차대차,차대차-기타,기타,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2018,9,15,토요일,21,중상사고,0,1,0,0,26,여,2년미만,,승용,비사업용,보행자,보행횡단사고,맑음,심야,차대사람,횡단중,안전운전불이행,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2018,12,26,수요일,8,경상사고,0,0,1,0,53,남,15년이상,,승용,사업용,원동기,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2019,3,26,화요일,20,중상사고,0,1,1,0,40,남,15년이상,,이륜,데이터오류,이륜,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
2019,5,18,토요일,12,경상사고,0,0,1,0,63,여,15년이상,,승용,비사업용,원동기,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,디지털단지오거리,37.4793494,126.889925,금천구,
